date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:00:38	2329/2329	---MC-	200	added ('OK')	application/json	date:Tue,%2020%20Aug%202019%2014:00:36%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fpriprava-vozila-na-prodajo%2F	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embedea2f.json	(from https://www.avtostudio.si/priprava-vozila-na-prodajo/)
16:00:39	0/-1	---M--	301	error ('')			https://www.avtostudio.si/kontakt	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/kontakt.6f.delayed	(from https://www.avtostudio.si/priprava-vozila-na-prodajo/)
16:00:39	2424/2424	---MC-	200	added ('OK')	text/xml	date:Tue,%2020%20Aug%202019%2014:00:37%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fpriprava-vozila-na-prodajo%2F&format=xml	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed521e	(from https://www.avtostudio.si/priprava-vozila-na-prodajo/)
16:00:39	57048/57048	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/uploads/revslider/homepageslider/pexels-photo-305070-1024x678.jpeg	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/uploads/revslider/homepageslider/pexels-photo-305070-1024x678.jpg	(from https://www.avtostudio.si/politika-zasebnosti/)
16:00:39	1500552/1500552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/uploads/revslider/homepageslider/pexels-photo-305070.jpeg	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/uploads/revslider/homepageslider/pexels-photo-305070.jpg	(from https://www.avtostudio.si/politika-zasebnosti/)
16:00:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Aug%202019%2014:00:38%20GMT	https://www.avtostudio.si/?p=29	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/index9cd7.html	(from https://www.avtostudio.si/politika-zasebnosti/)
16:00:40	2459/2459	---MC-	200	added ('OK')	application/json	date:Tue,%2020%20Aug%202019%2014:00:38%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fpolitika-zasebnosti%2F	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed01bd.json	(from https://www.avtostudio.si/politika-zasebnosti/)
16:00:41	0/-1	---M--	301	error ('')			https://www.avtostudio.si/kontakt	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/kontakt.74.delayed	(from https://www.avtostudio.si/politika-zasebnosti/)
16:00:41	2592/2592	---MC-	200	added ('OK')	text/xml	date:Tue,%2020%20Aug%202019%2014:00:39%20GMT	https://www.avtostudio.si/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.avtostudio.si%2Fpolitika-zasebnosti%2F&format=xml	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-json/oembed/1.0/embed4f65	(from https://www.avtostudio.si/politika-zasebnosti/)
16:00:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
16:00:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
16:00:42	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
16:00:42	98024/98024	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
16:00:43	165548/165548	---MCZ	200	added ('OK')	font/truetype	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
16:00:46	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Apr%202019%2013:47:28%20GMT	https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Ceceg/Desktop/AVTOSTUDIO/HTTrack/autostuidoV2/www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.avtostudio.si/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
